object_id,drink_id,language,priority,drink_name,alcoholic,cocktail_or_not,category,base,place,company,cocktailType,glass,taste,color,alcohol_percentage,method_category,method_detail,description,image,ingredient1,ingredient2,ingredient3,ingredient4,ingredient5,ingredient6,ingredient7,ingredient8,ingredient9,ingredient10,measure1,measure2,measure3,measure4,measure5,measure6,measure7,measure8,measure9,measure10,source,reference_url,date_modified
675,675,ja,TRUE,キングピーター,Alcohol,TRUE,カクテル,リキュール,,,ロング,タンブラー,甘口,赤,普通,ビルド,氷を入れたタンブラーに注ぎ、軽くかき混ぜる。,チェリーリキュールをレモンとトニックウォーターで爽やかな味わいに仕上げたカクテル。,https://www.suntory.co.jp/wnb/img/cocktail/p_king_peter.gif,ヒーリングチェリー,フレッシュレモンジュース,トニックウォーター,,,,,,,,45ml,10ml,適量,,,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/king_peter/index.html,2018/10/11 15:06
685,685,ja,TRUE,クールビューティー～清涼美～,Alcohol,TRUE,カクテル,リキュール,,,ショート,カクテルグラス,中甘辛口,青,普通,シェーク,シェークして、カクテル・グラスに注ぐ。レモン・ピールを振りかける。レッド・チェリーとグレープフルーツ・ピール、ライム・ピールをカクテル・ピンに刺し、グラスの縁に飾る。,"2005 Suntoy The Cocktail Award　
カクテルアワード2005
影山清史氏の作品",https://www.suntory.co.jp/wnb/img/cocktail/p_cool_beauty.gif,ちゅらディア,ラ・ズール,ピーチリキュール,ホワイトペパーミントリキュール,,,,,,,30ml,20ml,10ml,1/2tsp,,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/cool_beauty/index.html,2018/10/11 15:06
695,695,ja,TRUE,グラスホッパー,Alcohol,TRUE,カクテル,リキュール,,,ショート,カクテルグラス,甘口,緑,普通,シェーク,シェークして、カクテル・グラスに注ぐ。,「グラスホッパー」とはバッタのことで、カクテルの色合いからつけられたもの。ミントのさわやかな香りとカカオの香ばしさがひとつに溶け合った、香り高いカクテル。生クリームが入っているのでコクがあり、舌ざわりも、のどごしも非常になめらかである。甘口のカクテルなので、食後のデザートがわりにもなる。,https://www.suntory.co.jp/wnb/img/cocktail/p_grasshopper.gif,ミントリキュール（ホワイト）,カカオリキュール,生クリーム,,,,,,,,1/3,1/3,1/3,,,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/grasshopper/index.html,2018/10/11 15:06
705,705,ja,TRUE,グリーンアイズ,Alcohol,TRUE,カクテル,リキュール,,,ロング,タンブラー,甘口,緑,普通,ビルド,氷を入れたタンブラーに注ぎ、軽くかき混ぜる。,南国の風味がする夏向きカクテル。,https://www.suntory.co.jp/wnb/img/cocktail/p_greeneyes.gif,ミドリ,ブルガル　エクストラドライ,マリブ　（ココナッツリキュール）,フレッシュライムジュース,パイナップルジュース,,,,,,20ml,30ml,15ml,15ml,15ml,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/greeneyes/index.html,2018/10/11 15:06
715,715,ja,TRUE,コルコバード,Alcohol,TRUE,カクテル,リキュール,,,ロング,タンブラー,,青,強い（25度以上）,シェーク,ソーダ以外の材料をシェークし、クラッシュド・アイスを詰めたタンブラーに注ぐ。ソーダを注ぎ、軽くステアする。ライムを飾り、ストローを添える。,ブルーの色合いが南国の青い海を想わせる美しいカクテル。ドランブイのハーブの香りと、テキーラの独特の香りが織り成すトロピカルカクテル。,https://www.suntory.co.jp/wnb/img/cocktail/p_corcovado.gif,ドランブイ,テキーラ　サウザ　ブルー,ザ・ブルー（ブルーキュラソー）,ソーダ,,,,,,,30ml,30ml,30ml,適量,,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/corcovado/index.html,2018/10/11 15:06
725,725,ja,TRUE,ゴールデンアップル,Alcohol,TRUE,カクテル,リキュール,,,ショート,カクテルグラス,甘口,黄色,弱い(8度以下）,シェーク,材料をシェークしカクテルグラスに注ぐ。,リンゴの甘味が引き立つ、優しい味わいのカクテル。りんごジュースは、果汁100％の白濁したものをご使用ください。,https://www.suntory.co.jp/wnb/img/cocktail/p_golden_apple.gif,ブラー　ポモー　ド　ノルマンディー,オレンジキュラソー,アップルジュース,フレッシュレモンジュース,,,,,,,30ml,5ml,45ml,少々,,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/golden_apple/index.html,2018/10/11 15:06
735,735,ja,TRUE,ゴールデンデイズ,Alcohol,TRUE,カクテル,リキュール,,,ショート,カクテルグラス,中甘辛口,オレンジ,普通,シェーク,シェークして、カクテルグラスに注ぐ。,ルジェ クレーム ド ぺシェのまろやかさをオレンジジュースの酸味とジンが引き締める、爽やかな甘さのカクテル。,https://www.suntory.co.jp/wnb/img/cocktail/p_golden_days.gif,ピーチリキュール,ジン,オレンジジュース,,,,,,,,1/6,1/2,1/3,,,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/golden_days/index.html,2018/10/11 15:06
745,745,ja,TRUE,サザンウィンド～南国からの便り～,Alcohol,TRUE,カクテル,リキュール,,,ロング,ゴブレット,甘口,オレンジ,普通,シェーク,シェークして、マンゴー・シャーベットを入れたゴブレットに注ぐ。蘭の花を飾り、ロング・スプーンとストローを添える。,"2002 Suntory Cocktail Competiton 2002カクテル・オブ・ザ・イヤー
岡田一郎氏の作品",https://www.suntory.co.jp/wnb/img/cocktail/p_southern_wind.gif,マンゴヤン　（マンゴーリキュール）,ヨーグリート　ヨーグルトリキュール,マリブ　（ココナッツリキュール）,オレンジジュース,牛乳,,,,,,40ml,15ml,15ml,10ml,10ml,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/southern_wind/index.html,2018/10/11 15:06
755,755,ja,TRUE,ストロベリーロワイヤル,Alcohol,TRUE,カクテル,リキュール,,,ロング,フルート型シャンパングラス,甘口,赤,普通,ビルド,冷やした材料をフルート型シャンパン・グラスに注ぎ、軽くかき混ぜる。,「キール・ロワイヤル」のクレームドカシスの代わりに、ストロベリーのリキュールを使ったカクテル。,https://www.suntory.co.jp/wnb/img/cocktail/p_strawberry_royal.gif,ルジェ　クレーム　ド　ストロベリー,シャンパン,,,,,,,,,1/5,4/5,,,,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/strawberry_royal/index.html,2018/10/11 15:06
765,765,ja,TRUE,セックスオンザビーチ,Alcohol,TRUE,カクテル,リキュール,,,ロング,コリンズグラス,中甘辛口,オレンジ,普通,ビルド,氷を入れたコリンズ・グラスに注ぎ、軽くかき混ぜる。,セクシーなネーミングのカクテル。1989年に公開されたトム・クルーズ主演の映画『カクテル』に登場し、日本でも知られるようになった。ミドリの豊かな香り、フランボワーズの甘酸っぱさ、パイナップルジュースの甘味が心地よいカクテル。,https://www.suntory.co.jp/wnb/img/cocktail/p_sex_on_the_beach.gif,ウォッカ,ミドリ,ルジェ　クレーム　ド　フランボワーズ,パイナップルジュース,,,,,,,15ml,20ml,10ml,80ml,,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/sex_on_the_beach/index.html,2018/10/11 15:06
775,775,ja,TRUE,ダーティーマザー,Alcohol,TRUE,カクテル,リキュール,,,ショート,ロックグラス,中甘辛口,ブラウン(琥珀色）,強い（25度以上）,ビルド,氷を入れたロック・グラスに注ぎ、軽くかき混ぜる。,コーヒーリキュールの芳しい香りと、ブランデーの濃厚な風味がひとつになった、コクのあるカクテル。ブランデーの樽熟成由来の甘い香りと、カルーアのもつバニラの風味が絡み合い、芳醇な香りをつくりだす。ベースのブランデーをウオッカにすると「ブラック・ルシアン」になる。,https://www.suntory.co.jp/wnb/img/cocktail/p_dirty_mother.gif,クルボアジェＶＳＯＰルージュ,カルーア　コーヒーリキュール,,,,,,,,,40ml,20ml,,,,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/dirty_mother/index.html,2018/10/11 15:06
785,785,ja,TRUE,チェリーブロッサム,Alcohol,TRUE,カクテル,リキュール,,,ショート,カクテルグラス,甘口,赤,強い（25度以上）,シェーク,シェークして、カクテル・グラスに注ぐ。,桜の花をイメージした日本生まれのカクテル。横浜の名門バー・パリのオーナー田尾多三郎氏の創作。日本の可憐な桜というより、アメリカンチェリーのような鮮やかな色合い。チェリーのフルーティーな香りと、ブランデーのコクのある味わいを楽しめるカクテルである。,https://www.suntory.co.jp/wnb/img/cocktail/p_cherry_blossom.gif,ヒーリングチェリー,クルボアジェＶＳＯＰルージュ,オレンジキュラソー,フレッシュレモンジュース,グレナデンシロップ,,,,,,30ml,30ml,2ダッシュ,2ダッシュ,2ダッシュ,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/cherry_blossom/index.html,2018/10/11 15:06
795,795,ja,TRUE,チボリスペシャル,Alcohol,TRUE,カクテル,リキュール,,,ロング,タンブラー,中甘辛口,赤,普通,ビルド,氷を入れたタンブラーに注ぎ、軽くかき混ぜる。,デンマークのコペンハーゲンにあるチボリ公園をイメージして作られたカクテル。カクテルの赤は、公園内に咲き乱れる花の色を、味わいは、北欧のようにクリーンでナチュラル、くせがなく飲みやすい味わいを表している。暑い夏に飲むと、北欧の涼しげな様子が頭の中に浮かび、さわやかな気分を味わうことができる、そんな一杯である。,https://www.suntory.co.jp/wnb/img/cocktail/p_tivoli_special.gif,ヒーリングチェリー,フレッシュレモンジュース,ジンジャーエール,,,,,,,,45ml,30ml,適量,,,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/tivoli_special/index.html,2018/10/11 15:06
805,805,ja,TRUE,チョコカシスソーダ,Alcohol,TRUE,カクテル,リキュール,,,ロング,コリンズグラス,中甘辛口,ブラウン(琥珀色）,普通,ビルド,氷を入れたグラスに注ぎ、軽くかき混ぜる。,,https://www.suntory.co.jp/wnb/img/cocktail/p_choco_cassis_soda.gif,モーツァルト　ブラック,ルジェ　クレーム　ド　カシス,ソーダ,,,,,,,,15ml,15ml,適量,,,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/choco_cassis_soda/index.html,2018/10/11 15:06
815,815,ja,TRUE,チョコレートサワー,Alcohol,TRUE,カクテル,リキュール,,,ショート,タンブラー,中甘辛口,ブラウン(琥珀色）,普通,シェーク,シェークして氷を入れたグラスに注ぐ。オレンジまたはレモンとレッド・チェリーを飾る,,https://www.suntory.co.jp/wnb/img/cocktail/p_chocolate_sour.gif,モーツァルト　ブラック,フレッシュレモンジュース,ガムシロップ,オレンジジュース,,,,,,,40ml,20ml,5ml,40ml,,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/chocolate_sour/index.html,2018/10/11 15:06
825,825,ja,TRUE,ティフィンオレンジ,Alcohol,TRUE,カクテル,リキュール,,,ロング,タンブラー,中甘辛口,ブラウン(琥珀色）,普通,ビルド,氷を入れたタンブラーに注ぎ、軽くかき混ぜる。,紅茶の優しい味わいと、オレンジのフルーティさがよくあうカクテル。,https://www.suntory.co.jp/wnb/img/cocktail/p_tiffin_orange.gif,ティフィン,オレンジジュース,,,,,,,,,30ml,90ml,,,,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/tiffin_orange/index.html,2018/10/11 15:06
835,835,ja,TRUE,ティフィンカシスティー,Alcohol,TRUE,カクテル,リキュール,,,ロング,タンブラー,中甘辛口,赤,普通,ビルド,氷を入れたタンブラーに注ぎ、軽くかき混ぜる。,果実リキュールとの組み合わせで、フルーティなカクテルに。カシスだけでなく、グリーンアップルやストロベリー、ラズベリーとの相性も良い。,https://www.suntory.co.jp/wnb/img/cocktail/p_tiffin_cassis_tea.gif,ティフィン,ルジェ　クレーム　ド　カシス,トニックウォーター,,,,,,,,20ml,10ml,90ml,,,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/tiffin_cassis_tea/index.html,2018/10/11 15:06
845,845,ja,TRUE,ティフィンミルク,Alcohol,TRUE,カクテル,リキュール,,,ロング,タンブラー,中甘辛口,ブラウン(琥珀色）,普通,ビルド,氷を入れたタンブラーに注ぎ、軽くかき混ぜる。,リッチなミルクティーの味わいで、くつろぎたい時にぴったりのカクテル。,https://www.suntory.co.jp/wnb/img/cocktail/p_tiffin_milk.gif,ティフィン,牛乳,,,,,,,,,30ml,90ml,,,,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/tiffin_milk/index.html,2018/10/11 15:06
855,855,ja,TRUE,ティフィンレモンソーダ,Alcohol,TRUE,カクテル,リキュール,,,ロング,タンブラー,中甘辛口,ブラウン(琥珀色）,普通,ビルド,氷を入れたタンブラーに注ぎ、軽くかき混ぜる。レモンを絞る。,アイスティーのような爽やかな味わいのカクテル。,https://www.suntory.co.jp/wnb/img/cocktail/p_tiffin_lemon_soda.gif,ティフィン,ソーダ,,,,,,,,,30ml,90ml,,,,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/tiffin_lemon_soda/index.html,2018/10/11 15:06
