id,drink_id,language,description,recipe,color,location,company
637,213,0,アイスティーのような爽やかな味わいのカクテル。,氷を入れたタンブラーに注ぎ、軽くかき混ぜる。レモンを絞る。,ブラウン(琥珀色）,,
638,213,1,Tiffin,Pour into the tumbler with ice and gently stir. Squeeze the lemon.,Brown (amber),,
639,213,2,蒂芬,用冰倒入滚筒，轻轻搅拌。挤柠檬。,棕色（琥珀色）,,
640,214,0,名前から想像できるように、ウォッカベースのカクテルである。ウォッカの性格をいかした、アルコール度数やや高めのすっきりとした味わい。キンキンに冷やしたウォッカを使うのがお勧めである。口当たりの爽快な、力強いカクテルである。,シェークして、カクテル・グラスに注ぐ。,白,,
641,214,1,vodka,Shake and pour into a cocktail glass.,White,,
642,214,2,伏特加酒,摇匀，倒入鸡尾酒杯。,白,,
643,215,0,"2006 Suntoy The Cocktail Award　
カクテルアワード2006
飯塚貴也氏の作品",エスプレッソコーヒー、オレンジキュラソー以外をシェークして、クラッシュ・ド・アイスを入れたロング・グラスに注ぐ。エスプレッソコーヒーをフロートし、オレンジキュラソーをスプレーする。ドライ・オレンジとミント・リーフを飾り、ストローを添える。,ブラウン(琥珀色）,,
644,215,1,Mango Yang (mango liqueur),"Shake other than Espresso coffee, Orange curacao and pour into a long glass with crashed de ice. Float the espresso coffee and spray Orange curacao. Decorate dry · orange and mint · leaf and add straw.",Brown (amber),,
645,215,2,芒果杨（芒果利口酒）,除浓缩咖啡，橙色库拉索以外，摇一摇，倒入一块冰块状的长玻璃杯中。漂浮意式浓缩咖啡，喷洒橙色库拉索。装饰干燥·橙色和薄荷·叶子并且加入秸杆。,棕色（琥珀色）,,
646,216,0,ハーブとオレンジの風味は絶妙にマッチ。2つの材料をグラスに注ぐだけでもできるが、シェークして急激に冷やすと、いっそう口当たりのよい、きりっと引き締まったカクテルになる。,シェークして、カクテル・グラスに注ぐ。,オレンジ,,
647,216,1,Drambui,Shake and pour into a cocktail glass.,Orange,,
648,216,2,Drambuie,摇匀，倒入鸡尾酒杯。,橙,,
649,217,0,ドランブイを手軽に楽しみたいときにお勧めのカクテル。ドランブイの濃厚な味わいが、トニックウオーターでさっぱりと飲みやすくなります。,氷を入れたタンブラーに注ぎ、軽くかき混ぜる。カットレモンを添える。,オレンジ,,
650,217,1,Drambui,Pour into the tumbler with ice and gently stir. Add cut lemon.,Orange,,
651,217,2,Drambuie,用冰倒入滚筒，轻轻搅拌。加入切柠檬。,橙,,
652,218,0,アプリコットとオレンジの甘い風味がグラスに溢れる、甘口のカクテル。名前のバレンシアは、オレンジの産地で有名なスペイン南部の都市名。バレンシアオレンジのジュースを使ったところから、このカクテルの名前が生まれたと言われている。このバレンシアのバリエーションとして、「バレンシア・コブラー」というカクテルがある。レシピはまず、アプリコットブランデーを15ml、オレンジジュースを30ml、オレンジビターズを1ダッシュ。この3つをシェークして、クラッシュドアイスを詰めたロックグラスに注ぎ、よく冷やしたスパークリングワイン60mlを加える。最後にオレンジを飾って出来あがり。名前のコブラーとは、英語で靴直しの意味がある言葉だ。,シェークして、氷を入れたロック・グラスに注ぐ。オレンジを飾る。,オレンジ,,
653,218,1,Ruge Cream apricot,Shake and pour into the rock glass with ice. Decorate oranges.,Orange,,
654,218,2,Ruge奶油杏,用冰块摇动并倒入岩石玻璃杯中。装饰橘子。,橙,,
655,219,0,ライチのフルーティーな香りにオレンジの酸味とフルーティーな甘みが加わり、見た目も華やかなカクテル。フルーツジュースで割ったカクテルは、比較的アルコール度数も低めなので、お酒にあまり強くない方でも十分に楽しむことができる。口当たりのよい「パライソ・オレンジ」はカクテルビギナーにもおすすめのカクテル。,氷を入れたタンブラーに注ぎ、軽くかき混ぜる。,透明,,
656,219,1,Paraiso lychee liqueur,Pour into the tumbler with ice and gently stir.,Transparent,,
657,219,2,Paraiso lychee利口酒,用冰倒入滚筒，轻轻搅拌。,透明,,
658,220,0,パライソとグレープフルーツジュースは相性が抜群！ライチのエキゾチックな香りと甘さが、グレープフルーツのさっぱりとした酸味と苦味に見事に調和している。,氷を入れたタンブラーに注ぎ、軽くかき混ぜる。,透明,,
659,220,1,Paraiso lychee liqueur,Pour into the tumbler with ice and gently stir.,Transparent,,
660,220,2,Paraiso lychee利口酒,用冰倒入滚筒，轻轻搅拌。,透明,,
661,221,0,デンマーク生まれのチェリーリキュール「ヒーリング チェリーリキュール」をトニック割りで楽しむカクテル。チェリーリキュールのフルーティーな香りとコクのある甘味をそのまま楽しむなら、トニックウォーターやソーダで割るのがおすすめ。,氷を入れたタンブラーに注ぎ、軽くかき混ぜる。レモンを飾る。,赤,,
662,221,1,Healing cherry,Pour into the tumbler with ice and gently stir. Decorate lemon.,Red,,
663,221,2,愈合樱桃,用冰倒入滚筒，轻轻搅拌。装饰柠檬。,红,,
664,222,0,“Between the sheets”とは、“ベッドに入って”という意味。ナイトキャップにおすすめの、少々アルコール度数が高めのカクテル。カクテルを飲みながら、甘い夢の世界へ入り込んでいきたい。“ナイトキャップ”とは、いわゆる寝酒のことで、眠りに心地よく誘ってくれるパートナーのようなもの。少し高めのアルコール度数で口当たりの良い、刺激の少ないタイプがナイトキャップに適している。,シェークして、カクテル・グラスに注ぐ。,ブラウン(琥珀色）,,
665,222,1,Courvoisier VSOP Rouge,Shake and pour into a cocktail glass.,Brown (amber),,
666,222,2,Courvoisier VSOP Rouge,摇匀，倒入鸡尾酒杯。,棕色（琥珀色）,,
667,223,0,ルジェ クレーム ド ぺシェのまろやかな甘さをウーロン茶がすっきりとした味わいに仕上げたカクテル。,タンブラーに注ぎ、軽くかき混ぜる。,ブラウン(琥珀色）,,
668,223,1,Peach liqueur,Pour into a tumbler and gently stir.,Brown (amber),,
669,223,2,桃利口酒,倒入滚筒，轻轻搅拌。,棕色（琥珀色）,,
670,224,0,"2000 Suntory Cocktail Competiton 2000カクテル・オブ・ザ・イヤー
山本功二氏の作品",シェークして、クラッシュド・アイスをつめた大型のカクテル・グラスに注ぐ。グレープフルーツ・ピールとリンゴを飾り、ストローを添える。,緑,,
671,224,1,Midori,Shake and pour into a large cocktail glass filled with crushed ice cream. Decorate grapefruit · peel and apple and add straw.,Green,,
672,224,2,绿,摇匀并倒入装满碎冰淇淋的大鸡尾酒杯。装饰葡萄柚·果皮和苹果，加入稻草。,绿茵,,
673,225,0,カリブ海生まれのカクテル「ピニャコラーダ」にひと味加えてつくった“カラーピニャコラーダ”。ココナッツのまろやかさとパイナップルジュースの甘酸っぱさ、クラッシュドアイスと色鮮やかなブルーキュラソーの色合いで、トロピカルなシーンを演出してくれる。,十分にシェークし、クラッシュド・アイスを詰めた大型グラスに注ぐ。パイナップルとレッド・チェリーを飾り、ストローを添える。,ブルー,,
674,225,1,Malibu (coconut liqueur),Shake thoroughly and pour into a large glass filled with crushed ice cream. Decorate pineapple and red cherry and add a straw.,blue,,
675,225,2,马里布（椰子利口酒）,彻底摇匀，倒入装满碎冰淇淋的大玻璃杯中。装饰菠萝和红樱桃，加入吸管。,蓝,,
676,226,0,「キール・ロワイヤル」のクレームドカシスの代わりに、ストロベリーのリキュールを使ったカクテル。,冷やした材料をフルート型シャンパン・グラスに注ぎ、軽くかき混ぜる。,紫,,
677,226,1,Ruge Creamed Blueberries,Pour the chilled material into flute champagne glass and gently stir.,purple,,
678,226,2,Ruge奶油蓝莓,将冷藏材料倒入长笛香槟杯中，轻轻搅拌。,紫色,,
679,227,0,フランスのプレミアム・スパークリングウォーター「ペリエ」が生み出す爽やかな味わい。,プルシアをペリエをグラスに注ぐ。軽くかき混ぜる。,ブラウン(琥珀色）,,
680,227,1,Plum liqueur de France Persia,Pursia pours Perrier into the glass. Stir lightly.,Brown (amber),,
681,227,2,Plum liqueur de France Persia,Pursia将Perrier倒入玻璃杯中。轻轻搅拌。,棕色（琥珀色）,,
682,228,0,プルシアのフルーティーさ、シャンパンの華やかな香りが重なるエレガントな味わい。,プルシアとシャンパン（スパークリングワイン）をフルート型グラスに注ぎ、軽くかき混ぜる。,ブラウン(琥珀色）,,
683,228,1,Plum liqueur de France Persia,Pour Prussia and champagne (sparkling wine) into a flute glass and stir lightly.,Brown (amber),,
684,228,2,Plum liqueur de France Persia,将普鲁士和香槟（起泡酒）倒入长笛玻璃杯中，轻轻搅拌。,棕色（琥珀色）,,
685,229,0,クレームカルテットは、イチゴ、ブルーベリー、フランボワーズ、カシスの4種類のベリーリキュールをミックスしたもの。ミックスベリーの甘酸っぱさとミルクのまろやかさがマッチした、女性にお勧めのカクテル。イチゴミルクとはまた違う、4つのベリーの味わいがそれぞれいかされた、奥深い味わいが楽しめる。,氷を入れたロック・グラスに注ぎ、軽くかき混ぜる。,紫,,
686,229,1,Ruge Cream de Quartet,Pour into the rock glass with ice and gently stir.,purple,,
687,229,2,Ruge Cream de Quartet,用冰倒入岩石玻璃杯中，轻轻搅拌。,紫色,,
688,230,0,映画「カクテル」にも登場するカクテル。カルーアコーヒーリキュールの濃密な香りと、ブランデーの官能的な香りがあいまって、セクシーな一撃をくらわされたような味わいか。,十分にシェークし、カクテル・グラスに注ぐ。,ブラウン(琥珀色）,,
689,230,1,White Curacao (Triple Sek),Shake thoroughly and pour into a cocktail glass.,Brown (amber),,
690,230,2,白色库拉索岛（Triple Sek）,彻底摇匀，倒入鸡尾酒杯。,棕色（琥珀色）,,
691,231,0,寒い季節には、温かい飲み物が恋しい。ホットチョコレートカクテルはみんなに愛される温かなカクテル。チョコレートリキュールのほどよいアルコールで、体の芯まで温まる。,あらかじめ温めておいたホット･グラスに注ぎ、軽くかき混ぜる。,ブラウン(琥珀色）,,
692,231,1,Mozart chocolate cream,Pour into preheated hot glass and stir lightly.,Brown (amber),,
693,231,2,莫扎特巧克力奶油,倒入预热的热玻璃杯中轻轻搅拌。,棕色（琥珀色）,,
