"drink_id","language","priority","drink_name","alcoholic","cocktail_or_not","category","base","place","company","cocktailType","glass","taste","color","alcohol_percentage","method_category","method_detail","image","ingredient1","ingredient2","ingredient3","ingredient4","ingredient5","ingredient6","ingredient7","ingredient8","ingredient9","ingredient10","measure1","measure2","measure3","measure4","measure5","measure6","measure7","measure8","measure9","measure10","source","reference_url","date_modified"
"895","en","true","Drambui tonic","Alcohol","1","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Orange","usually","Build","Pour into the tumbler with ice and gently stir. Add cut lemon.","https://www.suntory.co.jp/wnb/img/cocktail/p_drambuie_tonic.gif","Drambui","Tonic Water","Lemon","","","","","","","","30 ml","Reasonable amount","1 piece","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/drambuie_tonic/index.html","2018/10/11 15:06"
"905","en","true","Valencia","Alcohol","1","Cocktail","liqueur","","","long","Rock glass","Medium sweet mouth","Orange","usually","shake","Shake and pour into the rock glass with ice. Decorate oranges.","https://www.suntory.co.jp/wnb/img/cocktail/p_valencia.gif","Ruge Cream apricot","Orange juice","Orange Bitters","","","","","","","","40 ml","20 ml","1 / 2tsp","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/valencia/index.html","2018/10/11 15:06"
"915","en","true","Paraiso Orange","Alcohol","1","Cocktail","liqueur","","","long","tumbler","Medium spicy","Transparent","Weak (less than 8 degrees)","Steer","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_paraiso_orange.gif","Paraiso lychee liqueur","Orange juice","","","","","","","","","30 ml","90 ml","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/paraiso_orange/index.html","2018/10/11 15:06"
"925","en","true","Paraiso grapefruit","Alcohol","1","Cocktail","liqueur","","","long","tumbler","Medium sweet mouth","Transparent","Weak (less than 8 degrees)","Steer","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_paraiso_grapefruit.gif","Paraiso lychee liqueur","Grapefruit juice","","","","","","","","","30 ml","70 ml","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/paraiso_grapefruit/index.html","2018/10/11 15:06"
"935","en","true","Healing tonic","Alcohol","1","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Red","usually","Build","Pour into the tumbler with ice and gently stir. Decorate lemon.","https://www.suntory.co.jp/wnb/img/cocktail/p_heering_tonic.gif","Healing cherry","Tonic Water","","","","","","","","","45 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/heering_tonic/index.html","2018/10/11 15:06"
"945","en","true","Betweens The Sheets","Alcohol","1","Cocktail","liqueur","","","short","Cocktail glass","Medium sweet mouth","Brown (amber)","Strong (more than 25 degrees)","shake","Shake and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_between_the_sheets.gif","Courvoisier VSOP Rouge","Bulgar Extra Dry","White Curacao (Triple Sek)","Fresh lemon juice","","","","","","","1/3","1/3","1/3","1 tsp","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/between_the_sheets/index.html","2018/10/11 15:06"
"955","en","true","Peach oolong","Alcohol","1","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Brown (amber)","usually","Build","Pour into a tumbler and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_peach_oolong.gif","Peach liqueur","Oolong Tea","","","","","","","","","1/4","3/4","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/peach_oolong/index.html","2018/10/11 15:06"
"965","en","true","Fairyland - The Fairy Tale ~","Alcohol","1","Cocktail","liqueur","","","short","Cocktail glass","Sweet mouth","Green","Strong (more than 25 degrees)","shake","Shake and pour into a large cocktail glass filled with crushed ice cream. Decorate grapefruit · peel and apple and add straw.","https://www.suntory.co.jp/wnb/img/cocktail/p_fairy_land.gif","Midori","Coconut liqueur","Black Sambuca","The Blue (Blue Curaçõ)","Orange juice","","","","","","20 ml","15 ml","10 ml","5 ml","2tsp","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/fairy_land/index.html","2018/10/11 15:06"
"975","en","true","Blue Colada","Alcohol","1","Cocktail","liqueur","","","long","goblet","Sweet mouth","blue","Weak (less than 8 degrees)","shake","Shake thoroughly and pour into a large glass filled with crushed ice cream. Decorate pineapple and red cherry and add a straw.","https://www.suntory.co.jp/wnb/img/cocktail/p_blue_colada.gif","Malibu (coconut liqueur)","The Blue (Blue Curaçõ)","Pineapple juice","milk","","","","","","","45 ml","10 ml","45 ml","45 ml","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/blue_colada/index.html","2018/10/11 15:06"
"985","en","true","Blueberry Royale","Alcohol","1","Cocktail","liqueur","","","long","Flute type champagne glass","Sweet mouth","purple","usually","Build","Pour the chilled material into flute champagne glass and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_blueberry_royal.gif","Ruge Creamed Blueberries","Champagne","","","","","","","","","1/5","4/5","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/blueberry_royal/index.html","2018/10/11 15:06"
"995","en","true","Prussia with Perrier","Alcohol","1","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Brown (amber)","usually","Build","Pursia pours Perrier into the glass. Stir lightly.","https://www.suntory.co.jp/wnb/img/cocktail/p_prucia_perrier.gif","Plum liqueur de France Persia","Perrier","","","","","","","","","45 ml","60 ml","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/prucia_perrier/index.html","2018/10/11 15:06"
"1005","en","true","Prussia Royale","Alcohol","1","Cocktail","liqueur","","","long","Flute type champagne glass","Sweet mouth","Brown (amber)","usually","Build","Pour Prussia and champagne (sparkling wine) into a flute glass and stir lightly.","https://www.suntory.co.jp/wnb/img/cocktail/p_prucia_royal.gif","Plum liqueur de France Persia","Champagne","","","","","","","","","30 ml","60 ml","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/prucia_royal/index.html","2018/10/11 15:06"
"1015","en","true","Berry Berry Milk","Alcohol","1","Cocktail","liqueur","","","long","Rock glass","Sweet mouth","purple","Weak (less than 8 degrees)","Build","Pour into the rock glass with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_very_berry_milk.gif","Ruge Cream de Quartet","milk","","","","","","","","","45 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/very_berry_milk/index.html","2018/10/11 15:06"
"1025","en","true","Velvet hammer","Alcohol","1","Cocktail","liqueur","","","short","Cocktail glass","Sweet mouth","Brown (amber)","Strong (more than 25 degrees)","shake","Shake thoroughly and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_velvet_hammer.gif","White Curacao (Triple Sek)","Fresh cream","Courvoisier VSOP Rouge","Kalua coffee liqueur","","","","","","","1/3","1/3","1/6","1/6","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/velvet_hammer/index.html","2018/10/11 15:06"
"1035","en","true","Hot Mozart Milk","Alcohol","1","Cocktail","liqueur","","","long","Hot Glass","Sweet mouth","Brown (amber)","Weak (less than 8 degrees)","Build","Pour into preheated hot glass and stir lightly.","https://www.suntory.co.jp/wnb/img/cocktail/p_hot_mozart_milk.gif","Mozart chocolate cream","Warm milk","","","","","","","","","30 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/hot_mozart_milk/index.html","2018/10/11 15:06"
"1045","en","true","White Alexander","Alcohol","1","Cocktail","liqueur","","","short","Cocktail glass","Sweet mouth","White","usually","shake","Shake and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_white_alexander.gif","Courvoisier VSOP Rouge","Mozart White","","","","","","","","","30 ml","30 ml","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/white_alexander/index.html","2018/10/11 15:06"
"1055","en","true","White chocolate milk","Alcohol","1","Cocktail","liqueur","","","long","Rock glass","Sweet mouth","White","usually","Build","Pour into the rock glass with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_white_choco_milk.gif","Mozart White","milk","","","","","","","","","20 ml","40 ml","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/white_choco_milk/index.html","2018/10/11 15:06"
"1065","en","true","White Mozart Mint","Alcohol","1","Cocktail","liqueur","","","long","tumbler","Sweet mouth","White","Weak (less than 8 degrees)","Build","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_white_mozart_mint.gif","Mozart White","Mint liqueur (white)","milk","","","","","","","","30 ml","10 ml","60 ml","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/white_mozart_mint/index.html","2018/10/11 15:06"
"1075","en","true","Botchball","Alcohol","1","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Orange","usually","Build","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_boccie_ball.gif","Amaret","Orange juice","soda","","","","","","","","30 ml","30 ml","Reasonable amount","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/boccie_ball/index.html","2018/10/11 15:06"
"1085","en","true","Matcha Kalua Milk","Alcohol","1","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Green","Weak (less than 8 degrees)","Build","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_maccha_kahlua_milk.gif","Kalua coffee liqueur","milk","Japonese Matcha","","","","","","","","30 ml","75 ml","1 tsp","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/maccha_kahlua_milk/index.html","2018/10/11 15:06"
"1095","en","true","Malibu Orange","Alcohol","1","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Orange","Weak (less than 8 degrees)","Build","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_malibu_orange.gif","Malibu (coconut liqueur)","Orange juice","","","","","","","","","30 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/malibu_orange/index.html","2018/10/11 15:06"
"1105","en","true","Malibu Pinha Colada","Alcohol","1","Cocktail","liqueur","","","long","goblet","Sweet mouth","White","Weak (less than 8 degrees)","shake","Shake thoroughly and pour into a large glass filled with crushed ice cream. Decorate pineapple and red cherry and add a straw.","https://www.suntory.co.jp/wnb/img/cocktail/p_malibu_pina_colada.gif","Malibu (coconut liqueur)","Pineapple juice","milk","","","","","","","","45 ml","45 ml","45 ml","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/malibu_pina_colada/index.html","2018/10/11 15:06"
"1115","en","true","Malibu milk","Alcohol","1","Cocktail","liqueur","","","long","Rock glass","Sweet mouth","White","Weak (less than 8 degrees)","Build","Pour into ice glass and stir lightly.","https://www.suntory.co.jp/wnb/img/cocktail/p_malibu_milk.gif","Malibu (coconut liqueur)","milk","","","","","","","","","30 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/malibu_milk/index.html","2018/10/11 15:06"
"1125","en","true","Mango Yang Coco Pine","Alcohol","1","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Orange","usually","Build","Pour into the tumbler with ice and gently stir. Decorate cherries and pineapple.","https://www.suntory.co.jp/wnb/img/cocktail/p_mangoyan_cocopine.gif","Mango Yang (mango liqueur)","Malibu (coconut liqueur)","Pineapple juice","","","","","","","","20 ml","10 ml","90 ml","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/mangoyan_cocopine/index.html","2018/10/11 15:06"
"1135","en","true","Mango Yang Milk","Alcohol","1","Cocktail","liqueur","","","long","Rock glass","Sweet mouth","White","Weak (less than 8 degrees)","Build","Pour into the rock glass with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_mangoyan_milk.gif","Mango Yang (mango liqueur)","milk","","","","","","","","","30 ml","90 ml","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/mangoyan_milk/index.html","2018/10/11 15:06"
"1145","en","true","Mango Yan Lassie","Alcohol","1","Cocktail","liqueur","","","long","tumbler","Sweet mouth","White","usually","Build","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_mangoyan_lassi.gif","Mango Yang (mango liqueur)","Yogurito yogurt liqueur","soda","","","","","","","","30 ml","30 ml","60 ml","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/mangoyan_lassi/index.html","2018/10/11 15:06"
"1155","en","true","Midori Illusion","Alcohol","1","Cocktail","liqueur","","","short","Shot glass","Medium sweet mouth","Orange","usually","shake","Shake with a large shaker and divide it into shot glasses.","https://www.suntory.co.jp/wnb/img/cocktail/p_midori_illusion.gif","Midori","vodka","White Curacao (Triple Sek)","Pineapple juice","Fresh lemon juice","","","","","","45 ml","15 ml","15 ml","75 ml","30 ml","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/midori_illusion/index.html","2018/10/11 15:06"
"1165","en","true","Midori Colada","Alcohol","1","Cocktail","liqueur","","","long","goblet","Sweet mouth","White","Weak (less than 8 degrees)","shake","Shake thoroughly and pour into a large glass filled with crushed ice cream. Decorate pineapple and red cherry and add a straw.","https://www.suntory.co.jp/wnb/img/cocktail/p_midori_colada.gif","Malibu (coconut liqueur)","Midori","Pineapple juice","milk","","","","","","","45 ml","10 ml","45 ml","45 ml","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/midori_colada/index.html","2018/10/11 15:06"
"1175","en","true","Midori Summoni","Alcohol","1","Cocktail","liqueur","","","long","tumbler","Medium sweet mouth","Green","usually","Build","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_midori_spumoni.gif","Midori","Grapefruit juice","Tonic Water","","","","","","","","30 ml","60 ml","60 ml","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/midori_spumoni/index.html","2018/10/11 15:06"
"1185","en","true","Midori Splice","Alcohol","1","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Green","usually","Build","Pour into the tumbler with ice and lightly steer, and topple fresh cream.","https://www.suntory.co.jp/wnb/img/cocktail/p_midori_splice.gif","Midori","Malibu (coconut liqueur)","Pineapple juice","Fresh cream","","","","","","","30 ml","30 ml","90 ml","30 ml","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/midori_splice/index.html","2018/10/11 15:06"
"1195","en","true","Midori Pash","Alcohol","1","Cocktail","liqueur","","","long","tumbler","Medium sweet mouth","Red","usually","Build","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_midori_pash.gif","Midori","vodka","Cranberry juice","","","","","","","","30 ml","15 ml","75 ml","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/midori_pash/index.html","2018/10/11 15:06"
"1205","en","true","Midori milk","Alcohol","1","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Green","Weak (less than 8 degrees)","Build","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_midori_milk.gif","Midori","milk","","","","","","","","","40 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/midori_milk/index.html","2018/10/11 15:06"
